-3.209478378295898438e+00,-3.037523269653320312e+00,-3.208285808563232422e+00,-4.095396518707275391e+00,-4.238909244537353516e+00,-1.810057282447814941e+00,-4.656883716583251953e+00,-1.690308332443237305e+00,-4.340870380401611328e+00,-8.644303083419799805e-01,-3.031352043151855469e+00
-2.540231704711914062e+00,-1.887721896171569824e+00,-1.972554087638854980e+00,-3.641205549240112305e+00,-3.692858457565307617e+00,-2.051343917846679688e+00,-3.940048456192016602e+00,-2.072447061538696289e+00,-4.084149360656738281e+00,-1.384818315505981445e+00,-3.259188652038574219e+00
-3.370088338851928711e+00,-2.772646903991699219e+00,-2.909379243850708008e+00,-2.994952201843261719e+00,-4.356493949890136719e+00,-2.798253536224365234e+00,-4.521335601806640625e+00,-2.131059646606445312e+00,-3.523092031478881836e+00,-6.730845570564270020e-01,-2.889531850814819336e+00
-2.644273281097412109e+00,-2.115919113159179688e+00,-2.457935571670532227e+00,-3.458230257034301758e+00,-2.814262151718139648e+00,-2.416429996490478516e+00,-4.375472068786621094e+00,-1.770080208778381348e+00,-2.944761514663696289e+00,-1.277828454971313477e+00,-3.576364040374755859e+00
-3.235293149948120117e+00,-1.877853751182556152e+00,-2.463733911514282227e+00,-3.337885618209838867e+00,-4.700446128845214844e+00,-1.947227001190185547e+00,-3.995894670486450195e+00,-2.224143505096435547e+00,-3.700361013412475586e+00,-1.019217729568481445e+00,-3.763529062271118164e+00
-2.348668575286865234e+00,-2.656830787658691406e+00,-1.679791808128356934e+00,-3.456252336502075195e+00,-3.943230628967285156e+00,-1.813770294189453125e+00,-3.578130722045898438e+00,-1.705746769905090332e+00,-3.881416320800781250e+00,-1.806433677673339844e+00,-3.230843067169189453e+00
-2.543750286102294922e+00,-1.355919361114501953e+00,-2.149791717529296875e+00,-3.511616230010986328e+00,-3.825689792633056641e+00,-2.263266563415527344e+00,-3.461781978607177734e+00,-2.570655345916748047e+00,-2.884048461914062500e+00,-1.980829715728759766e+00,-2.409880638122558594e+00
-2.756568908691406250e+00,-2.093520879745483398e+00,-1.930112242698669434e+00,-3.566952228546142578e+00,-3.953730106353759766e+00,-2.318480014801025391e+00,-3.204397201538085938e+00,-1.872520923614501953e+00,-4.084480285644531250e+00,-1.327388644218444824e+00,-3.080444097518920898e+00
-2.121130943298339844e+00,-2.795793771743774414e+00,-2.054436206817626953e+00,-2.859457492828369141e+00,-3.087106227874755859e+00,-2.665864229202270508e+00,-4.322761535644531250e+00,-2.016321182250976562e+00,-3.429978847503662109e+00,-1.149699687957763672e+00,-3.777813434600830078e+00
